NO,약국명,대표전화,주소,월요일 운영,화요일 운영,수요일 운영,목요일 운영,금요일 운영,토요일 운영,일요일 운영,공휴일 운영,위도,경도
2882,프리마약국,02-412-1212,서울특별시 송파구 올림픽로4길 40,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~15:00,-,-,37.5072292,127.07423
1565,스마일약국,02-3280-7485,서울특별시 동작구 장승배기로 110-1 (노량진동),09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~16:00,-,-,37.5074309,126.9401788
1056,이화약산온누리약국,02-419-2755,"서울특별시 송파구 가락로 211, 충북빌딩 (송파동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~20:00,-,-,37.5074836,127.1162912
1657,반포자이중앙약국,02 -535-9090,"서울특별시 서초구 신반포로 270, 124호(반포동,반포자이아파트상가)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~18:00,-,-,37.5077803,127.0144875
2288,선수촌약국,02-417-5463,서울특별시 송파구 올림픽로4길 15,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,-,37.5078428,127.076642
4598,나약국,02-844-7700,"서울특별시 영등포구 신길로42길 13, (신길동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,37.5078431,126.9122685
2047,메디신약국,02-2687-0322,서울특별시 구로구 목동남로 32,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~19:00,-,-,37.5079286,126.8635251
2536,온누리학마을약국,02-2066-8158,서울특별시 양천구 신정로14길 6,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~19:00,-,-,37.5080816,126.8443952
4242,신길프라자약국,02-845-1524,"서울특별시 영등포구 도신로 120, 1층 (신길동,신영빌딩)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~16:30,-,-,37.5082168,126.9054275
795,신당약국,02-833-9606,"서울특별시 영등포구 도신로19길 24, (도림동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,37.5083912,126.8995272
1317,박순영온누리약국,02-430-3371,"서울특별시 송파구 마천로7길 6, 오금대림아파트 117,118호 (오금동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~19:00,-,-,37.5084223,127.1279517
1448,영동프라자약국,02-547-0954,서울특별시 서초구 강남대로 521-4 태영빌딩 1층,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~19:00,09:00~14:00,-,37.5085118,127.0221488
2017,동호약국,02-567-3935,서울특별시 강남구 테헤란로114길 16,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~17:00,-,-,37.5085951,127.0665668
4445,도림우리들약국,02-831-9630,"서울특별시 영등포구 도신로15길 40, 103호 (도림동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~20:00,-,-,37.5086258,126.8965721
531,햇살약국,02-406-5258,"서울특별시 송파구 위례성대로20길 31, 1층 (오금동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~18:00,-,-,37.5087003,127.1272369
3878,정성약국,02-825-9304,"서울특별시 동작구 여의대방로 250, 2층 201호(대방동,대림상가)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~20:00,-,-,37.5087408,126.9245318
1661,봉은약국,02-545-2997,"서울특별시 강남구 테헤란로79길 34, 128호 (삼성동,홍실상가)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~16:00,-,-,37.5090316,127.0546149
1389,새솔약국,02-421-3210,"서울특별시 송파구 마천로 41, 수기빌딩 2층 202호 (방이동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~13:00,09:00~13:00,37.50905,127.1255376
2422,싱싱약국,070-8851-3202,서울특별시 강남구 선릉로 567,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~14:00,-,-,37.5090762,127.0440849
2409,신안약국,02-815-8272,서울특별시 동작구 장승배기로 139-1,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,37.510071,126.9399924
3505,참사랑약국,02-842-6282,"서울특별시 영등포구 도신로29사길 1, 1층 (영등포동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~16:00,-,-,37.5101388,126.9047898
1327,신방이약국,02-415-0498,서울특별시 송파구 가락로 245 (방이동),09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~20:00,-,-,37.5101698,127.1180025
2373,숲약국,02-418-6700,서울특별시 송파구 석촌호수로 68,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,-,37.5102244,127.085714
790,정제약국,02-842-3228,"서울특별시 영등포구 도영로 49, (도림동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,37.5102725,126.8980829
3913,진원약국,070-8805-3810,"서울특별시 동작구 노량진로6길 62, (노량진동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,37.5103977,126.9360839
3341,반포사랑약국,02-545-3275,서울특별시 서초구 신반포로 330,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~18:00,-,-,37.5103986,127.01983
4502,한약국,02-541-3838,"서울특별시 서초구 강남대로 545-4, 1층 (반포동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~18:00,-,-,37.5105385,127.0211584
2945,햇살약국,02-2631-4959,서울특별시 구로구 경인로67길 23,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,-,37.5105879,126.8894776
2628,은약국,02-557-7676,서울특별시 강남구 삼성로 549,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~19:00,-,-,37.5106062,127.0542938
2071,메디팜양의약국,02-423-0683,서울특별시 송파구 올림픽로 212,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~18:00,-,-,37.5111896,127.0939713
976,신천지약국,02-815-8868,"서울특별시 동작구 만양로 86, (노량진동)",09:00~21:00,09:00~21:00,09:00~22:00,09:00~21:00,09:00~21:00,09:00~21:00,10:00~21:00,09:00~21:00,37.5112004,126.9446122
3175,시티약국,02-3431-4115,"서울특별시 송파구 올림픽로 116, 1층 (잠실동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~18:00,-,-,37.511347,127.0835099
1623,123약국,02-843-4031,"서울특별시 영등포구 도신로 191-1, (신길동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~20:00,-,-,37.5113731,126.9124965
535,유한약국,02-421-5777,서울특별시 송파구 올림픽로 104 (잠실동),09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~18:00,-,-,37.5114671,127.0822895
4233,단비온누리약국,02-422-6883,"서울특별시 송파구 올림픽로 145, 1층 A27호 (잠실동, 리센츠상가)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,-,37.5119828,127.0870707
983,노량진종로약국,02-812-0645,서울특별시 동작구 노량진로 234,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~17:00,-,09:00~19:00,37.5124709,126.9519415
2491,영림약국,02-412-0640,서울특별시 송파구 올림픽로 203,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~20:00,-,-,37.5125029,127.0931368
1766,행복한김약국,02 -2695-0005,"서울특별시 양천구 신정이펜1로 50, 111호 (신정동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~19:00,-,-,37.5125344,126.8311065
2407,신세계약국,02-2607-7946,서울특별시 양천구 신정로 312,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,13:00~21:00,-,37.5132052,126.8555447
3320,조은약국,02-420-2101,"서울특별시 송파구 백제고분로50길 31, 1층 (방이동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,37.5134324,127.1182097
3378,녹원약국,02-423-0203,"서울특별시 송파구 백제고분로50길 26, 1층 (방이동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,37.5134456,127.1174306
608,소망약국,02-845-4054,"서울특별시 영등포구 영신로19길 23, (영등포동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~19:00,-,-,37.5135341,126.9054296
1925,논현필리아약국,02-540-7582,서울특별시 강남구 선릉로 641,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,37.5137561,127.0423029
4403,공원온누리약국,02-836-2086,"서울특별시 영등포구 신길로 252, (영등포동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,37.5141125,126.9117764
4496,메디팜서울약국,02-2646-2680,"서울특별시 양천구 목동동로 59, 104호(신정동,로얄프라자)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,09:30~19:00,37.5150503,126.8616245
2094,목동온누리약국,02-2644-9467,서울특별시 양천구 목동동로 55,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,37.5155331,126.8614114
4296,테마프라자약국,02-2642-4487,"서울특별시 양천구 목동서로 389, 101호(신정동,테마상가)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~18:00,-,-,37.5157777,126.8612191
1800,강남허브약국,02-3014-9272,서울특별시 강남구 학동로 342,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~19:00,-,-,37.5167376,127.0408605
4606,행복한온누리약국,02-2644-4488,"서울특별시 양천구 목동동로8길 23, 105호(신정동,메리트윈상가)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~18:00,-,-,37.5168442,126.8715138
4605,조일약국,02-2605-3085,"서울특별시 양천구 신월로 168, (신월동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~17:00,-,-,37.5180183,126.8422532
4033,이촌프라자약국,02-749-8686,서울특별시 용산구 이촌로88길 3 (이촌동) 점보아파트전보상가,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,37.5180374,126.9787173
547,영진약국,02-545-3121,"서울특별시 강남구 학동로 421, 1층 일부(청담동, 원영빌딩)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~20:00,-,-,37.5183946,127.0462782
2971,현대온누리약국,02-795-9842,서울특별시 용산구 이촌로 280,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,37.5184524,126.9778878
2147,백십자약국,02-2693-3022,서울특별시 양천구 신월로 176,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~20:00,11:00~20:00,-,37.5185465,126.8429312
815,더블유열린약국,02-2655-2388,서울특별시 양천구 신목로 34,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,37.5186601,126.8739763
1627,강지영약국,02-515-5671,"서울특별시 강남구 학동로 431, 지하2층 102호 (청담동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~18:00,-,-,37.5187458,127.0480973
1714,우신약국,02-3667-3366,"서울특별시 영등포구 영등포로 250-1, (영등포동3가)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,37.5188571,126.9091148
661,홍삼약국,02-2698-1324,서울특별시 양천구 중앙로 253 (신정동),09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,08:30~20:00,-,-,37.5189435,126.8531152
4202,소망약국,02-795-5582,"서울특별시 용산구 이촌로 264, 106호(이촌동,삼익상가)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~18:30,-,-,37.5190282,126.9761401
1699,양지약국,02-793-8253,서울특별시 용산구 이촌로 248 11동 103-1호,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~20:00,-,-,37.5192821,126.9730896
1833,경도약국,02-780-5004,서울특별시 영등포구 여의대방로 383,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~14:00,-,-,37.5193372,126.9315071
659,호성약국,02-2645-8181,"서울특별시 양천구 중앙로36길 16-1, (신정동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,37.5194588,126.8559155
1758,하나온누리약국,02-2677-3092,"서울특별시 영등포구 영등포로 220, 1층 (영등포동3가)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,37.519563,126.9058914
814,이준약국,02-2695-6625,"서울특별시 양천구 신월로 187, (신월동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,37.5197177,126.8436542
2608,위드팜잠실나루역약국,02-416-0223,서울특별시 송파구 송파대로 624,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,-,37.519894,127.0953653
1974,대천약국,02-2634-5993,서울특별시 영등포구 영등포로 225,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,37.5199351,126.9066649
2903,한림약국,02-2646-5775,서울특별시 양천구 중앙로32길 61,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~16:00,-,-,37.5200803,126.860319
4769,피보약국,02-2633-2489,"서울특별시 영등포구 영등포로 186, (영등포동4가)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~15:00,-,-,37.5202337,126.9020194
4922,성모약국,02-2634-4179,"서울특별시 영등포구 영중로 45, (영등포동6가)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~18:30,09:00~21:00,-,37.5204671,126.9044516
2151,범일약국,02-2634-2250,서울특별시 영등포구 영중로 54,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~20:00,-,-,37.5209702,126.9051754
4274,신정이화약국,02-2654-0530,"서울특별시 양천구 신월로 304, 1층 (신정동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~16:00,-,-,37.5209921,126.8547782
603,정명약국,02-782-0700,"서울특별시 영등포구 의사당대로 108, 1층 119호 (여의도동, 아일렉스)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~18:00,-,-,37.5210236,126.9240116
4942,새무지개약국,02-2699-8787,"서울특별시 양천구 신월로 282, 2층 (신정동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~16:00,09:00~13:00,-,37.5210572,126.8521477
3257,마리약국,070-8950-8548,"서울특별시 강남구 논현로 819, 1층 (신사동, 명광빌딩)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~18:00,-,-,37.5216428,127.0278988
657,열린약국,02-2690-2110,"서울특별시 양천구 지양로 73, 1층 (신월동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,37.5219781,126.8335618
656,우정약국,02-2696-4710,서울특별시 양천구 지양로 74,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,37.5222636,126.8338317
4334,예인약국,02-2692-4373,"서울특별시 양천구 지양로 82, 1층5호 (신월동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~18:00,-,-,37.5227151,126.8331132
4641,동신약국,02-2655-0974,"서울특별시 양천구 목동동로12길 17, (목동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,37.5229482,126.8732167
2029,라이프약국,02-549-4750,서울특별시 강남구 삼성로149길 32,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~16:00,-,-,37.5232306,127.0449518
825,목동세계로약국,02-2644-4680,서울특별시 양천구 목동동로12길 45,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,09:00~21:00,37.5232347,126.8765054
4943,상마약국,02-2644-5953,"서울특별시 양천구 신목로 100-6, 1층 (목동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~17:00,10:30~13:00,-,37.5232952,126.8758544
1710,옵티마자연약국,02-2061-2385,"서울특별시 양천구 신목로 102 (목동, 대경프라자)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~17:00,-,-,37.52359,126.8757936
1832,건영약국,02-541-7378,서울특별시 강남구 선릉로 806,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~19:00,-,-,37.5238939,127.0396779
1701,에이치약국,02-2640-0977,"서울특별시 양천구 오목로 300, 206동 110호 (목동,하이페리온2차)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~18:00,10:00~13:00,-,37.524211,126.870491
3811,신월우리약국,02-2603-0182,"서울특별시 양천구 월정로 51, 104호 (신월동, 청송프라임)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~17:00,09:00~13:00,-,37.5242245,126.8416548
4024,신사수약국,02-542-8032,서울특별시 강남구 압구정로28길 28 (신사동) 1층,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~20:00,14:00~18:00,-,37.5247653,127.0275372
2791,창현약국,02-542-7658,서울특별시 강남구 선릉로 815,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~19:00,-,-,37.5248856,127.0393332
824,온누리유미숙약국,02-2691-2849,서울특별시 양천구 목동로 185,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~18:00,-,-,37.5249925,126.8642096
2157,보람약국,02-542-7852,서울특별시 강남구 도산대로89길 3,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~19:30,-,-,37.5250576,127.0502181
2387,승주약국,02-2603-0082,서울특별시 양천구 오목로 196,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,37.5251682,126.8592443
1113,신정제약국,02-794-9833,"서울특별시 용산구 한강대로 50, (한강로3가)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~18:00,-,-,37.5253073,126.964569
876,압구정프라자약국,02-542-4411,서울특별시 강남구 논현로 857 (신사동) 1층,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~20:00,-,-,37.5253508,127.0281263
341,이화메디약국,02-2633-3721,"서울특별시 영등포구 당산로 122, 우미빌딩 1층 102호 (당산동3가)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~18:00,-,09:00~18:00,37.5254152,126.896954
2034,로데오약국,02-540-4091,서울특별시 강남구 선릉로 823,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~18:00,-,-,37.5256112,127.039413
1232,심지약국,02-2696-0903,서울특별시 양천구 오목로 197,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~19:00,-,-,37.5256364,126.8594268
3131,압구정화이트약국,02-515-8715,"서울특별시 강남구 압구정로30길 23, 102호 (신사동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~18:00,-,-,37.5259046,127.0295149
4617,보람약국,02-780-5414,"서울특별시 영등포구 여의나루로 113, 109호(여의도동,공작상가)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~15:00,09:00~15:00,-,37.5260515,126.930772
1116,임상약국,02-713-0493,서울특별시 용산구 이촌로18길 5,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,12:00~21:00,-,37.5262958,126.955496
4590,온누리인지약국,02-2649-4461,"서울특별시 양천구 신정중앙로 107, (신정동)",09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~17:00,-,-,37.5264451,126.8637305
2033,로데오약국,02-2606-2567,서울특별시 양천구 신정중앙로23길 3,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,-,-,37.5266431,126.863436
1459,갤러리아온누리약국,02-517-0129,서울특별시 강남구 선릉로 843 107호,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~17:00,-,-,37.527227,127.0402336
2095,목동즐거운약국,02-2644-3903,서울특별시 양천구 목동로 210,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~17:00,-,-,37.527345,126.8645485
845,호원엠약국,02-488-1512,서울특별시 강동구 성내로 66,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~21:00,09:00~17:00,-,-,37.5276749,127.1270806
